gru_message,label_encoded
how come i din c yup i cut my hair,0
please dont say like that hi hi hi,0
hi jon pete here ive bin spain recently hav sum dinero left bill said u or ur rents mayb interested in it i hav pes so around money tb james,0
dude ive been seeing a lotta corvettes lately,0
do whatever you want you know what the rules are we had a talk earlier this week about what had to start happening you showing responsibility yet every week it s can i bend the rule this way what about that way do whatever i m tired of having thia same argument with you every week and a lt gt movie doesnt inlude the previews you re still getting in after,0
what u talking bout early morning it s almost noon where your at,0
our mobile number has won money to claim calls us back or ring the claims hot line on,1
hi hope ur day good back from walk table booked for half eight let me know when ur coming over,0
i was at bugis juz now wat but now i m walking home oredi so late then reply i oso saw a top dat i like but din buy where r now,0
okay lor wah like that def they wont let us go haha what did they say in the terms and conditions,0
no da i am happy that we sit together na,0
jay s getting really impatient and belligerent,0
hi ibh customer loyalty offer the new nokia mobile from only money at txtauction txt word start to no get yours now t,1
loan for any purpose money money homeowners tenants welcome have you been previously refused we can still help call free or text back help,1
purity of friendship between two is not about smiling after reading the forwarded message its about smiling just by seeing the name gud evng musthu,0
thank you for calling forgot to say happy onam to you sirji i am fine here and remembered you when i met an insurance person meet you in qatar insha allah rakhesh ex tata aig who joined tissco tayseer,0
a boy loved a gal he propsd bt she didnt mind he gv lv lttrs bt her frnds threw thm again d boy decided aproach d gal dt time a truck was speeding towards d gal wn it was about hit d girl d boy ran like hell n saved her she asked hw cn u run so fast d boy replied boost is d secret of my energy n instantly d girl shouted our energy n thy lived happily gthr drinking boost evrydy moral of d story i hv free msgs d gud ni,0
k tell me anything about you,0
huh but i got lesson at lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale,0
what do u want when i come back a beautiful necklace as a token of my heart for you thats what i will give but only to my wife of my liking be that and see no one can give you that dont call me i will wait till i come,0
hi its jess i dont know if you are at work but call me when u can im at home all eve xxx,0
just checking in on you really do miss seeing jeremiah do have a great month,0
a boy was late home his father power of frndship,0
today i m not workin but not free oso gee thgt u workin at ur fren s shop,0
alright i ll head out in a few minutes text me where to meet you,0
ur hmv quiz cash balance is currently money to maximize ur cash in now send hmv to only p msg,1
ok i juz receive,0
hello good week fancy a drink or something later,0
maybe say hi to and find out if got his card great escape or wetherspoons,0
chk in ur belovd ms dict,0
have you had a good day mine was really busy are you up to much tomorrow night,0
dad wanted to talk about the apartment so i got a late start omw now,0
which is why i never wanted to tell you any of this which is why i m so short with you and on edge as of late,0
i am on the way to ur home,0
thought we could go out for dinner i ll treat you seem ok,0
yeah get the unlimited,0
night sweet sleep well i ve just been to see the exorcism of emily rose and may never sleep again hugs and snogs,0
but if she s drinkin i m ok,0
please call amanda with regard to renewing or upgrading your current t mobile handset free of charge offer ends today tel subject to t s and c s,1
just taste fish curry p,0
buy space invaders a chance win orig arcade game console press for games arcade std wap charge see o co uk games terms settings no purchase,1
no i decided that only people who care about stuff vote and caring about stuff is for losers,0
i cant keep talking to people if am not sure i can pay them if they agree to price so pls tell me what you want to really buy and how much you are willing to pay,0
hope you are having a good week just checking in,0
i don t know jack shit about anything or i d say ask something helpful but if you want you can pretend that i did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,0
missed your call cause i was yelling at scrappy miss u can t wait for u to come home i m so lonely today,0
no go no openings for that room til after thanksgiving without an upcharge,0
pls ask macho how much is budget for bb bold is cos i saw a new one for lt gt dollars,0
she doesnt need any test,0
here got lots of hair dresser fr china,0
machan you go to gym tomorrow i wil come late goodnight,0
dear xxxxxxx u ve been invited to xchat this is our final attempt to contact u txt chat to p msgrcvdhg suite lands row w j hl ldn yrs,1
keep yourself safe for me because i need you and i miss you already and i envy everyone that see s you in real life,0
ok which your another number,0
u should make a fb list,0
congratulations in this week s competition draw u have won the money prize to claim just call b t cs stop sms over only ppm,1
anything is valuable in only situations first before getting it second after loosing it,0
aight sounds good when do you want me to come down,0
nothing i meant that once the money enters your account here the bank will remove its flat rate someone transfered lt gt to my account and lt gt dollars got removed so the banks differ and charges also differ be sure you trust the ja person you are sending account details to cos,0
yeah we can probably swing by once my roommate finishes up with his girl,0
i think that tantrum s finished so yeah i ll be by at some point,0
i will take care of financial problem i will help,0
that s very rude you on campus,0
now am free call me pa,0
i am not at all happy with what you saying or doing,0
i m sorry i ve joined the league of people that dont keep in touch you mean a great deal to me you have been a friend at all times even at great personal cost do have a great week,0
my supervisor find me one lor i thk his students i havent ask her yet tell u aft i ask her,0
since when which side any fever any vomitin,0
this is all just creepy and crazy to me,0
i want to be there so i can kiss you and feel you next to me,0
ok now i am in bus if i come soon i will come otherwise tomorrow,0
bored housewives chat n date now bt national rate p min only from landlines,1
this is the nd time we have tried to contact u u have won the money prize to claim just call b t cs stop sms ppm,1
go where n buy juz buy when we get there lar,0
cool i am lt gt inches long hope you like them big,0
can you pls send me that company name in saibaba colany,0
must come later i normally bathe him in da afternoon mah,0
i not at home now lei,0
jolly good by the way will give u tickets for sat eve speak before then x,0
from lost money help,1
haha can but i m having dinner with my cousin,0
every monday nxt week vl be completing,0
min later k,0
awesome that gonna be soon or later tonight,0
tessy pls do me a favor pls convey my birthday wishes to nimya pls dnt forget it today is her birthday shijas,0
pleassssssseeeeee tel me v avent done sportsx,0
not really dude have no friends i m afraid,0
i m really sorry i lit your hair on fire,0
is there coming friday is leave for pongal do you get any news from your work place,0
his frens go then he in lor not alone wif my mum n sis lor,0
free ringtone reply real,1
congratulations ur awarded either a yrs supply of cds from virgin records or a mystery gift guaranteed call ts cs url money pm approx mins,1
he s an adult and would learn from the experience there s no real danger i just dont like peeps using drugs they dont need but no comment,0
st wk free gr tones str u each wk txt nokia on to for classic nokia tones or hit on to for polys nokia p poly p,1
i m awake oh what s up,0
i m in a meeting call me later at,0
thats a bit weird even where is the do supposed to be happening but good idea sure they will be in pub,0
hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored and james has been farting at me all night,0
lookatme thanks for your purchase of a video clip from lookatme you ve been charged p think you can do better why not send a video in a mmsto,1
hai dear friends this is my new amp present number by rajitha raj ranju,0
all these nice new shirts and the only thing i can wear them to is nudist themed you in mu,0
prabha i m soryda realy frm heart i m sory,0
i will lick up every drop are you ready to use your mouth as well,0
hey great deal farm tour am to pm money pax money deposit by may,0
i told that am coming on wednesday,0
yes i think so i am in office but my lap is in room i think thats on for the last few days i didnt shut that down,0
xmas prize draws we are trying to contact u todays draw shows that you have won a money prize guaranteed call from land line valid hrs only,1
no home work to do meh,0
have a good trip watch out for remember when you get back we must decide about easter,0
hi baby im sat on the bloody bus at the mo and i wont be home until about wanna do somethin later call me later ortxt back jess xx,0
join the uk s horniest dogging service and u can have sex nite just sign up and follow the instructions txt entry to now nyt ec a lp msg p,1
symptoms when u are in love u like listening songs u get stopped where u see the name of your beloved u won t get angry when your,0
then why you not responding,0
what time you thinkin of goin,0
want the latest video handset anytime any network mins half price line rental reply or call for delivery tomorrow,1
yay can t wait to party together,0
hello my boytoy geeee i miss you already and i just woke up i wish you were here in bed with me cuddling me i love you,0
what happen dear tell me,0
forwarded from please call immediately as there is an urgent message waiting for you,1
dear u ve been invited to xchat this is our final attempt to contact u txt chat to p msgrcvdhg suite lands row w j hl ldn yrs,1
i sent you lt gt bucks,0
never y lei i v lazy got wat dat day send me da url cant work one,0
ok try to do week end course in coimbatore,0
i m in a movie collect car oredi,0
i dont have i shall buy one dear,0
latest news police station toilet stolen cops have nothing to go on,1
went fast asleep dear take care,0
sure i am driving but will reach my destination soon,0
you are awarded a sipix digital camera call from landline delivery within days t cs box m bp yr warranty ppm p p money,1
i call you later don t have network if urgnt sms me,0
do u think that any girl will propose u today by seing ur bloody funky shit fucking face asssssholeeee,0
tell rob to mack his gf in the theater,0
no gifts you trying to get me to throw myself off a cliff or something,0
k i ll take care of it,0
your free ringtone is waiting to be collected simply text the password mix to to verify get usher and britney fml po box mk h ppw,1
free entry into our money weekly competition just text the word win to now t c url,1
mathews or tait or edwards or anderson,0
i reach home safe n sound liao,0
have you started in skye,0
i can make lasagna for you vodka,0
we are both fine thanks,0
single line with a big meaning miss anything ur best life but don t miss ur best life for anything gud nyt,0
hi finally i completed the course,0
as a registered subscriber yr draw a money gift voucher will b entered on receipt of a correct ans when are the next olympics txt ans to,1
theyre doing it to lots of places only hospitals and medical places are safe,0
haha dont be angry with yourself take it as a practice for the real thing,0
please da call me any mistake from my side sorry da pls da goto doctor,0
dont kick coco when he s down,0
come to me right now ahmad,0
hello sort of out in town already that so dont rush home i am eating nachos will let you know eta,0
u r the most beautiful girl ive ever seen u r my baby come and c me in the common room,0
nan sonathaya soladha why boss,0
you have an important customer service announcement from premier,1
leave it de start prepare for next,0
i ve not called you in a while this is hoping it was l r malaria and that you know that we miss you guys i miss bani big so pls give her my love especially have a great day,0
bring home some wendy d,0
you have won cash or a prize to claim call,1
really i crashed out cuddled on my sofa,0
lmao ok i wont be needing u to do my hair anymore,0
as if i wasn t having enough trouble sleeping,0
you best watch what you say cause i get drunk as a motherfucker,0
hi dude hw r u da realy mising u today,0
so can collect ur laptop,0
i don t quite know what to do i still can t get hold of anyone i cud pick you up bout pm and we can see if they re in the pub,0
yes i m in office da,0
we are at grandmas oh dear u still ill i felt shit this morning but i think i am just hungover another night then we leave on sat,0
ask g or iouri i ve told the story like ten times already,0
hmmm thk sure got time to hop ard ya can go free abt muz call u to discuss liao,0
surely result will offer,0
i jus reached home i go bathe first but my sis using net tell u when she finishes k,0
ok chinese food on its way when i get fat you re paying for my lipo,0
this message is from a great doctor in india do not drink appy fizz it contains cancer causing age,0
msg me when rajini comes,0
does cinema plus drink appeal tomo is a fr thriller by director i like on at mac at,0
i m putting it on now it should be ready for lt time gt,0
dad says hurry the hell up,0
hey gals anyone of u going down to e driving centre tmr,0
call to the number which is available in appointment and ask to connect the call to waheed fathima,0
are you planning to come chennai,0
hey pple money or money for nights excellent location wif breakfast hamper,0
hi my engagement has been fixd on lt gt th of next month i know its really shocking bt hmm njan vilikkam t ws al of a sudn,0
k k any special today,0
sounds gd haha can wah u yan jiu so fast liao,0
dunno lei i thk mum lazy to go out i neva ask her yet,0
my parents my kidz my friends n my colleagues all screaming surprise and i was waiting on the sofa naked,0
have you emigrated or something ok maybe was a bit hopeful,0
this message is free welcome to the new improved sex dogging club to unsubscribe from this service reply stop msgs p only,1
hey darlin i can pick u up at college if u tell me wen where mt love pete xx,0
hey sweet i was wondering when you had a moment if you might come to me i want to send a file to someone but it won t go over yahoo for them because their connection sucks remember when you set up that page for me to go to and download the format disc could you tell me how to do that or do you know some other way to download big files because they can download stuff directly from the internet any help would be great my prey teasing kiss,0
is avatar supposed to have subtoitles,0
panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd on or call optout,1
die now i have e toot fringe again,0
awesome i ll see you in a bit,0
that seems unnecessarily hostile,0
thanks for your ringtone order reference number x your mobile will be charged should your tone not arrive please call customer services from colour red text colour txtstar,1
eatin later but i m eatin wif my frens now lei going home first,0
i wish i don t think its gonna snow that much but it will be more than those flurries we usually get that melt before they hit the ground eek we haven t had snow since lt gt before i was even born,0
k come to nordstrom when you re done,0
hi test on lt gt rd,0
he s really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,0
cool want me to go to kappa or should i meet you outside mu,0
true dear i sat to pray evening and felt so so i sms d you in some time,0
what is this hex place you talk of explain,0
we regret to inform u that the nhs has made a mistake u were never actually born please report yor local hospital b terminated we r sorry the inconvenience,0
no messages on her phone i m holding it now,0
whatever juliana do whatever you want,0
in cbe in chennai,0
u say leh of course nothing happen lar not say v romantic jus a bit only lor i thk e nite scenery not so nice leh,0
no dear i do have free messages without any recharge hi hi hi,0
dont talk to him ever ok its my word,0
we have sent jd for customer service cum accounts executive to ur mail id for details contact us,0
your account for xxxxxxxxx shows unredeemed points to claim call identifier code xxxxx expires,1
wanna have a laugh try chit chat on your mobile now logon by txting the word chat and send it to no cm po box london w a zf p msg rcvd,1
o was not into fps then,0
no need for the drug anymore,0
missed call alert these numbers called but left no message,1
just sent again do you scream and moan in bed princess,0
i am going to sleep i am tired of travel,0
oic i saw him too but i tot he din c me i found a group liao,0
aiya we discuss later lar pick up at is it,0
yup from what i remb i think should be can book,0
nvm take ur time,0
i m home ard wat time will u reach,0
wen did you get so spiritual and deep that s great,0
i plane to give on this month end,0
the search happiness is of d main sources of unhappiness accept life the way it comes u will find happiness in every moment u live,0
themob yo yo yo here comes a new selection of hot downloads for our members to get for free just click open the next link sent to ur fone,1
wow the boys r back take that uk tour win vip tickets pre book with vip club txt club to trackmarque ltd info vipclub u,1
fuuuuck i need to stop sleepin sup,0
jay says he ll put in lt gt,0
on ma way to school can you pls send me ashley s number,0
u calling me right call my hand phone,0
in life when you face choices just toss a coin not becoz its settle the question but while the coin in the air u will know what your heart is hoping for gudni,0
in other news after hassling me to get him weed for a week andres has no money haughaighgtujhyguj,0
alrite sam its nic just checkin that this is ur number so is it t b,0
a cute thought for friendship its not necessary to share every secret with ur close frnd but watever u shared should be true,0
long time you remember me today,0
dude just saw a parked car with its sunroof popped up sux,0
how izzit still raining,0
i ll be in sch fr i dun haf da book in sch it s at home,0
twinks bears scallies skins and jocks are calling now don t miss the weekend s fun call at p min stop texts call nat rate,1
designation is software developer and may be she get chennai,0
yeah he got in at and was v apologetic n had fallen out and she was actin like spoilt child and he got caught up in that till but we won t go there not doing too badly cheers you,0
and you will expect you whenever you text hope all goes well tomo,0
i m working technical support voice process networking field,0
im fine babes aint been up much tho saw scary movie yest its quite funny want mrw afternoon at town or mall or sumthin xx,0
ur going bahamas callfreefone and speak to a live operator to claim either bahamas cruise of money cash only to opt out txt x to,1
gud ni dear slp well take care swt dreams muah,0
i like to think there s always the possibility of being in a pub later,0
gibbs unsold mike hussey,0
i tot u outside cos darren say u come shopping of course we nice wat we jus went sim lim look at mp player,0
thanx the time we ve spent geva its bin mint ur my baby and all i want is u xxxx,0
that s the way you should stay oh,0
when is school starting where will you stay what s the weather like and the food do you have a social support system like friends in the school all these things are important,0
sorry to trouble u again can buy d for my dad again all big small sat n sun thanx,0
thank u it better work out cause i will feel used otherwise,0
the fact that you re cleaning shows you know why i m upset your priority is constantly what i want to do not what i need to do,0
uncle boye i need movies oh guide me plus you know torrents are not particularly legal here and the system is slowing down what should i do have a gr day plus have you started cos i dont meet you online how was the honey moon,0
and very importantly all we discuss is between u and i only,0
im on gloucesterroad what are uup to later,0
no da today also i forgot,0
god s love has no limit god s grace has no measure god s power has no boundaries may u have god s endless blessings always in ur life gud ni,0
no did you check i got his detailed message now,0
good day to you too pray for me remove the teeth as its painful maintaining other stuff,0
how come she can get it should b quite diff to guess rite,0
wonders in my world th you th ur style th ur smile th ur personality rd ur nature nd ur sms and st ur lovely friendship good morning dear,0
oh k i think most of wi and nz players unsold,0
okay same with me well thanks for the clarification,0
how have your little darlings been so far this week need a coffee run tomo can t believe it s that time of week already,0
dear regret i cudnt pick call drove down frm ctla now at cochin home left mobile in car ente style ishtamayoo happy bakrid,0
al he does is moan at me if n e thin goes wrong its my fault al de arguments r my fault fed up of him of himso y bother hav go thanx xx,0
hi the sexychat girls are waiting for you to text them text now for a great night chatting send stop to stop this service,1
text meet someone sexy today u can find a date or even flirt its up to u join just p reply with name age eg sam msg recd thirtyeight pence,1
how much are we getting,0
fyi i m gonna call you sporadically starting at like lt gt bc we are not not doin this shit,0
why did i wake up on my own gt,0
somewhr someone is surely made u and god has decided a perfect time to make u meet dat person till den enjoy ur crushes,0
that means you got an a in epi she s fine she s here now,0
nah i don t think he goes to usf he lives around here though,0
xmas offer latest motorola sonyericsson nokia free bluetooth or dvd double mins txt on orange call mobileupd on or call optout qf,1
most of the tiime when i don t let you hug me it s so i don t break into tears,0
hi darlin how was work did u get into trouble ijust talked to your mum all morning i had a really good time last night im goin out soon but call me if u can,0
lmao nice,0
u dun say so early hor u c already then say,0
thats cool where should i cum on you or in you,0
am not interested to do like that,0
it didnt work again oh ok goodnight then i ll fix and have it ready by the time you wake up you are very dearly missed have a good night sleep,0
finally the match heading towards draw as your prediction,0
awesome be there in a minute,0
and is there a way you can send shade s stuff to her and she has been wonderful too,0
got smaller capacity one quite ex,0
r comin back for dinner,0
its ok chikku and its my of favourite song,0
bloomberg message center why wait apply for your future url bloomberg com,1
you intrepid duo you have a great time and see you both soon,0
not thought bout it drink in tap spile at seven is that pub on gas st off broad st by canal ok,0
so that takes away some money worries,0
i am back good journey let me know if you need any of the receipts shall i tell you like the pendent,0
yeah jay s sort of a fucking retard,0
hi technical support providing assistance to us customer through call and email,0
reminder you have not downloaded the content you have already paid for goto url mymoby tv to collect your content,1
our prashanthettan s mother passed away last night pray for her and family,0
i prefer my free days tues wed fri oso can ask those workin lor,0
k jason says he s gonna be around so i ll be up there around lt gt,0
may b approve panalam but it should have more posts,0
nah dub but je still buff,0
they finally came to fix the ceiling,0
u will switch your fone on dammit,0
yeah go on then bored and depressed sittin waitin for phone to ring hope the wind drops though scary,0
how s my loverboy doing what does he do that keeps him from coming to his queen hmmm doesn t he ache to speak to me miss me desparately,0
s but mostly not like that,0
y wan to go there c doctor,0
just sleeping and surfing,0
oh okie lor we go on sat,0
i ll leave around four ok,0
well obviously not because all the people in my cool college life went home,0
no but you told me you were going before you got drunk,0
leave it u will always be ignorant,0
ok the theory test when are going to book i think it s on may coz thought wanna go out with jiayin but she isnt free,0
get ready for lt gt inches of pleasure,0
yesterday its with me only now am going home,0
ok how many should i buy,0
so is there anything specific i should be doing with regards to jaklin or what because idk what the fuck,0
lul im gettin some juicy gossip at the hospital two nurses are talking about how fat they are gettin and one thinks shes obese oyea,0
lol that s different i don t go trying to find every real life photo you ever took,0
free entry into our money weekly comp just send the word win to now t c url,1
babe i need your advice,0
u sick still can go shopping,0
you can stop further club tones by replying stop mix see my tone com enjoy html for terms club tones cost gbp week mfl po box mk wt,1
and maybe some pressies,0
hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal when are u free katexxx,0
k i ll be sure to get up before noon and see what s what,0
tension face smiling face waste face innocent face terror face cruel face romantic face lovable face decent face lt gt joker face,0
but am going to college pa what to do are else ill come there it self pa,0
how is it possible to teach you and where,0
i ll probably be by tomorrow or even later tonight if something s going on,0
k k how is your business now,0
then i buy,0
i dont want to hear anything,0
finish already yar they keep saying i mushy i so embarrassed ok,0
cause i m not freaky lol,0
aft i finish my lunch then i go str down lor ard smth lor u finish ur lunch already,0
money you r a lucky winner claim your prize text money over money million to give away ppt x normal text rate box w t jy,1
todays vodafone numbers ending with are selected to a receive a money award if your number matches call to receive your money award,1
xmas iscoming ur awarded either money cd gift vouchers free entry r money weekly draw txt music to tnc,1
i m always looking for an excuse to be in the city,0
i can ask around but there s not a lot in terms of mids up here,0
you getting back any time soon,0
are you wet right now,0
i am literally in bed and have been up for like lt gt hours,0
think i might have to give it a miss am teaching til twelve then have lecture at two damn this working thing,0
i career tel have added u as a contact on indyarocks com to send free sms to remove from phonebook sms no to lt gt,0
i wont touch you with out your permission,0
i finished my lunch already u wake up already,0
a few people are at the game i m at the mall with iouri and kaila,0
i wont get concentration dear you know you are my mind and everything,0
shant disturb u anymore jia you,0
that day you asked about anand number why,0
yup i havent been there before you want to go for the yoga i can call up to book,0
mmmm i cant wait to lick it,0
many times we lose our best ones bcoz we are,0
hi customer loyalty offer the new nokia mobile from only money at txtauction txt word start to no get yours now t ctxt tc p mtmsg,1
love it daddy will make you scream with pleasure i am going to slap your ass with my dick,0
k i deleted my contact that why,0
where are you what do you do how can you stand to be away from me doesn t your heart ache without me don t you wonder of me don t you crave me,0
hmm bad news hype park plaza money studio taken only left bedrm money,0
freemsg fancy a flirt reply date now join the uks fastest growing mobile dating service msgs rcvd just p to optout txt stop to reply date now,1
haha but no money leh later got to go for tuition haha and looking for empty slots for driving lessons,0
thanks for the vote now sing along with the stars with karaoke on your mobile for a free link just reply with sing now,1
hmm shall i bring a bottle of wine to keep us amused just joking i ll still bring a bottle red or white see you tomorrow,0
someone u know has asked our dating service contact you cant guess who call now all will be revealed pobox ls hb p,1
msgs r not time pass they silently say that i am thinking of u right now and also making u think of me at least a moment gd nt swt drms shesil,0
i promise to take good care of you princess i have to run now please send pics when you get a chance ttyl,0
party s at my place at usf no charge but if you can contribute in any way it is greatly appreciated and yeah we got room for one more,0
well i have to leave for my class babe you never came back to me hope you have a nice sleep my love,0
i dunno they close oredi not v ma fan,0
yavnt tried yet and never played original either,0
i called but no one pick up e phone i ask both of them already they said ok,0
well the weather in cali s great but its complexities are great you need a car to move freely its taxes are outrageous but all in all its a great place the sad part is i missing home,0
wat happened to the cruise thing,0
we live in the next lt gt mins,0
the gas station is like a block away from my house you ll drive right by it since armenia ends at swann and you have to take howard,0
dear umma she called me now,0
oh k k where did you take test,0
mine here like all fr china then so noisy,0
hmm my uncle just informed me that he s paying the school directly so pls buy food,0
nah wednesday when should i bring the mini cheetos bag over,0
u still havent got urself a jacket ah,0
yeah i think my usual guy s still passed out from last night if you get ahold of anybody let me know and i ll throw down,0
i ve been searching for the right words to thank you for this breather i promise i wont take your help for granted and will fulfil my promise you have been wonderful and a blessing at all times,0
yup i thk so until e shop closes lor,0
juz go google n search qet,0
eh u send wrongly lar,0
yep get with the program you re slacking,0
no we put party days a week and study lightly i think we need to draw in some custom checkboxes so they know we re hardcore,0
we re finally ready fyi,0
just got outta class gonna go gym,0
free ring tone just text polys to then every week get a new tone yrs only money wk,1
long after i quit i get on only like minutes a day as it is,0
ok lar i double check wif da hair dresser already he said wun cut v short he said will cut until i look nice,0
yeah we wouldn t leave for an hour at least how s sound,0
it s only money ard rest all ard money at least which is price bedrm money,0
waiting my tv show start lor u leh still busy doing ur report,0
lol i would but my mom would have a fit and tell the whole family how crazy and terrible i am,0
sweet we may or may not go to u to meet carlos so gauge patty s interest in that,0
some of them told accenture is not confirm is it true,0
there the size of elephant tablets u shove um up ur ass,0
thanks for your ringtone order reference number x your mobile will be charged should your tone not arrive please call customer services,1
by march ending i should be ready but will call you for sure the problem is that my capital never complete how far with you how s work and the ladies,0
camera you are awarded a sipix digital camera call fromm landline delivery within days,1
oh thanks a lot i already bought eggs,0
so the sun is anti sleep medicine,0
i was about to do it when i texted i finished a long time ago and showered and er ything,0
how come u got nothing to do,0
wow i love you sooo much you know i can barely stand it i wonder how your day goes and if you are well my love i think of you and miss you,0
sports fans get the latest sports news str ur mobile wk free plus a free tone txt sport on to url norm txt p,1
i to am looking forward to all the sex cuddling only two more sleeps,0
ok i go change also,0
k you are the only girl waiting in reception ah,0
they have a thread on the wishlist section of the forums where ppl post nitro requests start from the last page and collect from the bottom up,0
cheers for the card is it that time of year already,0
hi this is yijue can i meet u at tmr,0
wat uniform in where get,0
how much r willing to pay,0
freemsg our records indicate you may be entitled to pounds for the accident you had to claim for free reply with yes to this msg to opt out text stop,1
beerage,0
sorry i guess whenever i can get a hold of my connections maybe an hour or two i ll text you,0
you d like that wouldn t you jerk,0
i need details about that online job,0
how about clothes jewelry and trips,0
big brother alert the computer has selected u for k cash or voucher call ntt po box cro bt landline cost ppm mobiles vary,1
two fundamentals of cool life walk like you are the king or walk like you dont care whoever is the king gud nyt,0
compliments to you was away from the system how your side,0
okay lor will they still let us go a not ah coz they will not know until later we drop our cards into the box right,0
say thanks,0
just sent it so what type of food do you like,0
aight will do thanks again for comin out,0
that was random saw my old roomate on campus he graduated,0
mmmmm i loved waking to your words this morning i miss you too my love i hope your day goes well and you are happy i wait for us to be together again,0
send his number and give reply tomorrow morning for why you said that to him like that ok,0
yes from last week itself i m taking live call,0
i m aight wat s happening on your side,0
now thats going to ruin your thesis,0
it s cool let me know before it kicks off around lt gt i ll be out and about all day,0
and picking them up from various points going yeovil and they will do the motor project hours and then u take them home max very easy,0
ard like dat lor,0
hi di is yijue we re meeting at pm at esaplanade tonight,0
pansy you ve been living in a jungle for two years its my driving you should be more worried about,0
free top polyphonic tones call national rate get a toppoly tune sent every week just text subpoly to money per pole unsub,1
just chill for another hrs if you could sleep the pain is not a surgical emergency so see how it unfolds okay,0
how abt making some of the pics bigger,0
dunno my dad said he coming home bring us out lunch yup i go w u lor i call u when i reach school lor,0
k give back my thanks,0
aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz meaning same here,0
good afternoon on this glorious anniversary day my sweet j i hope this finds you happy and content my prey i think of you and send a teasing kiss from across the sea coaxing images of fond souveniers you cougar pen,0
no problem baby is this is a good time to talk i called and left a message,0
no message no responce what happend,0
thanks love but am i doing torch or bold,0
da is good good player why he is unsold,0
was just about to ask will keep this one maybe that s why you didn t get all the messages we sent you on glo,0
beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it good night,0
reverse is cheating that is not mathematics,0
so ll be submitting da project tmr rite,0
right it wasnt you who phoned it was someone with a number like yours,0
you are a great role model you are giving so much and i really wish each day for a miracle but god as a reason for everything and i must say i wish i knew why but i dont i ve looked up to you since i was young and i still do have a great day,0
goal arsenal henry v liverpool henry scores with a simple shot from yards from a pass by bergkamp to give arsenal a goal margin after mins,1
i dont thnk its a wrong calling between us,0
i m really not up to it still tonight babe,0
prof you have passed in all the papers in this sem congrats student enna kalaachutaarama prof gud mrng,0
when login dat time dad fetching home now,0
hai ana tomarrow am coming on morning lt decimal gt ill be there in sathy then we ll go to rto office reply me after came to home,0
my new years eve was ok i went to a party with my boyfriend who is this si then hey,0
oh shit i thought that was your trip loooooool that just makes so much more sense now grins and the sofa reference was the sleep on a couch link you sent me wasn t that how you went on your trip oh and didn t your babe go with you for that celebration with your rents,0
r u still working now,0
she s find i sent you an offline message to know how anjola s now,0
once a fishrman woke early in d mrng it was very dark he waited a while amp found a sack ful of stones he strtd throwin thm in d sea pass time atlast he had jus stone sun rose up amp he found out tht those r nt stones those were diamonds moral dont wake up early in d mrng good night,0
it s ok at least armand s still around,0
am i that much dirty fellow,0
jos ask if u wana meet up,0
ha both of us doing e same thing but i got tv watch u can thk of where go tonight or u already haf smth in mind,0
yeah i ll try to scrounge something up,0
hey sexy buns have i told you i adore you loverboy i hope you remember to thank your sister in law for those meatballs grins i love you babe,0
hottest pics straight to your phone see me getting wet and wanting just for you xx text pics to now txt costs p textoperator g ga xxx,1
do you want a new video phone anytime any network mins text for only five pounds per week call now or reply for delivery tomorrow,1
do you think i can move lt gt in a week,0
just hopeing that wasn t too pissed up to remember and has gone off to his sisters or something,0
for the most sparkling shopping breaks from per person call or visit url,1
yeh i am def up something sat just got payed day i havbeen given a money pay rise my work havebeen made preschoolco ordinator i am feelingood luv,0
if you don t respond imma assume you re still asleep and imma start calling n shit,0
wat makes u thk i ll fall down but actually i thk i m quite prone falls lucky my dad at home i ask him come n fetch me already,0
you still at grand prix,0
see the forwarding message for proof,0
then you are eldest know,0
i m in office now i will call you lt gt min,0
i cant wait to see you how were the photos were useful,0
cool so how come you havent been wined and dined before,0
only once then after ill obey all yours,0
not a lot has happened here feels very quiet beth is at her aunts and charlie is working lots just me and helen in at the mo how have you been,0
have you not finished work yet or something,0
that would be good i ll phone you tomo lunchtime shall i to organise something,0
goin to workout lor muz lose e fats,0
what he said is not the matter my mind saying some other matter is there,0
hey i ve booked the lessons on sun liao,0
aight that ll work thanks,0
i m still looking for a car to buy and have not gone the driving test yet,0
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,0
yeah probably i still gotta check out with leo,0
ha i wouldn t say that i just didn t read anything into way u seemed i don t like be judgemental i save that for fridays in the pub,0
yo you around just got my car back,0
what about this one then,0
hi frnd which is best way to avoid missunderstding wit our beloved one s,0
sure if i get an acknowledgement from you that it s astoundingly tactless and generally faggy to demand a blood oath fo,0
id have to check but there s only like bowls worth left,0
shit babe thasa bit messed up yeh she shudvetold u did urgran know neway illspeak u moro wen im not asleep,0
hey looks like i was wrong and one of the kappa guys numbers is still on my phone if you want i can text him and see if he s around,0
